date;state;country;recovered
2020-04-26;Ningxia;China;75.0
2020-04-26;Northern Territory;Australia;23.0
2020-04-26;Qinghai;China;18.0
2020-04-26;Queensland;Australia;926.0
2020-04-26;Reunion;France;300.0
2020-04-26;Saint Barthelemy;France;6.0
2020-04-26;Saint Pierre and Miquelon;France;0.0
2020-04-26;Shaanxi;China;253.0
2020-04-26;Shandong;China;768.0
2020-04-26;Shanghai;China;568.0
2020-04-26;Shanxi;China;157.0
2020-04-26;Sichuan;China;558.0
2020-04-26;Sint Maarten;Netherlands;33.0
2020-04-26;South Australia;Australia;411.0
2020-04-26;St Martin;France;24.0
2020-04-26;Tasmania;Australia;123.0
2020-04-26;Tianjin;China;182.0
2020-04-26;Tibet;China;1.0
2020-04-26;Turks and Caicos Islands;United Kingdom;4.0
2020-04-26;Victoria;Australia;1265.0
2020-04-26;Western Australia;Australia;486.0
2020-04-26;Xinjiang;China;73.0
2020-04-26;Yunnan;China;181.0
2020-04-26;Zhejiang;China;1258.0
2020-04-26;no;Afghanistan;207.0
2020-04-26;no;Albania;410.0
2020-04-26;no;Algeria;1508.0
2020-04-26;no;Andorra;344.0
2020-04-26;no;Angola;6.0
2020-04-26;no;Antigua and Barbuda;11.0
2020-04-26;no;Argentina;1107.0
2020-04-26;no;Armenia;833.0
2020-04-26;no;Austria;12282.0
2020-04-26;no;Azerbaijan;1139.0
2020-04-26;no;Bahamas;22.0
2020-04-26;no;Bahrain;1189.0
2020-04-26;no;Bangladesh;122.0
2020-04-26;no;Barbados;39.0
2020-04-26;no;Belarus;1695.0
2020-04-26;no;Belgium;10785.0
2020-04-26;no;Belize;5.0
2020-04-26;no;Benin;33.0
2020-04-26;no;Bhutan;4.0
2020-04-26;no;Bolivia;80.0
2020-04-26;no;Bosnia and Herzegovina;624.0
2020-04-26;no;Botswana;0.0
2020-04-26;no;Brazil;30152.0
2020-04-26;no;Brunei;123.0
2020-04-26;no;Bulgaria;205.0
2020-04-26;no;Burkina Faso;453.0
2020-04-26;no;Burma;10.0
2020-04-26;no;Burundi;4.0
2020-04-26;no;Cabo Verde;1.0
2020-04-26;no;Cambodia;117.0
2020-04-26;no;Cameroon;786.0
2020-04-26;no;Canada;16883.0
2020-04-26;no;Central African Republic;10.0
2020-04-26;no;Chad;15.0
2020-04-26;no;Chile;7024.0
2020-04-26;no;Colombia;1133.0
2020-04-26;no;Comoros;0.0
2020-04-26;no;Congo (Brazzaville);19.0
2020-04-26;no;Congo (Kinshasa);50.0
2020-04-26;no;Costa Rica;264.0
2020-04-26;no;Cote d'Ivoire;468.0
2020-04-26;no;Croatia;1103.0
2020-04-26;no;Cuba;501.0
2020-04-26;no;Cyprus;148.0
2020-04-26;no;Czechia;2545.0
2020-04-26;no;Denmark;5805.0
2020-04-26;no;Diamond Princess;645.0
2020-04-26;no;Djibouti;411.0
2020-04-26;no;Dominica;13.0
2020-04-26;no;Dominican Republic;910.0
2020-04-26;no;Ecuador;1366.0
2020-04-26;no;Egypt;1176.0
2020-04-26;no;El Salvador;83.0
2020-04-26;no;Equatorial Guinea;8.0
2020-04-26;no;Eritrea;13.0
2020-04-26;no;Estonia;233.0
2020-04-26;no;Eswatini;10.0
2020-04-26;no;Ethiopia;41.0
2020-04-26;no;Fiji;12.0
2020-04-26;no;Finland;2500.0
2020-04-26;no;France;44125.0
2020-04-26;no;Gabon;30.0
2020-04-26;no;Gambia;8.0
2020-04-26;no;Georgia;149.0
2020-04-26;no;Germany;112000.0
2020-04-26;no;Ghana;155.0
2020-04-26;no;Greece;577.0
2020-04-26;no;Grenada;7.0
2020-04-26;no;Guatemala;49.0
2020-04-26;no;Guinea;208.0
2020-04-26;no;Guinea-Bissau;3.0
2020-04-26;no;Guyana;12.0
2020-04-26;no;Haiti;7.0
2020-04-26;no;Holy See;2.0
2020-04-26;no;Honduras;65.0
2020-04-26;no;Hungary;485.0
2020-04-26;no;Iceland;1608.0
2020-04-26;no;India;6523.0
2020-04-26;no;Indonesia;1107.0
2020-04-26;no;Iran;69657.0
2020-04-26;no;Iraq;1263.0
2020-04-26;no;Ireland;9233.0
2020-04-26;no;Israel;6731.0
2020-04-26;no;Italy;64928.0
2020-04-26;no;Jamaica;28.0
2020-04-26;no;Japan;1809.0
2020-04-26;no;Jordan;337.0
2020-04-26;no;Kazakhstan;682.0
2020-04-26;no;Kenya;106.0
2020-04-26;no;Korea, South;8764.0
2020-04-26;no;Kosovo;165.0
2020-04-26;no;Kuwait;806.0
2020-04-26;no;Kyrgyzstan;370.0
2020-04-26;no;Laos;7.0
2020-04-26;no;Latvia;267.0
2020-04-26;no;Lebanon;145.0
2020-04-26;no;Lesotho;0.0
2020-04-26;no;Liberia;25.0
2020-04-26;no;Libya;18.0
2020-04-26;no;Liechtenstein;79.0
2020-04-26;no;Lithuania;467.0
2020-04-26;no;Luxembourg;3104.0
2020-04-26;no;MS Zaandam;0.0
2020-04-26;no;Madagascar;71.0
2020-04-26;no;Malawi;4.0
2020-04-26;no;Malaysia;3862.0
2020-04-26;no;Maldives;17.0
2020-04-26;no;Mali;112.0
2020-04-26;no;Malta;282.0
2020-04-26;no;Mauritania;6.0
2020-04-26;no;Mauritius;299.0
2020-04-26;no;Mexico;8354.0
2020-04-26;no;Moldova;895.0
2020-04-26;no;Monaco;42.0
2020-04-26;no;Mongolia;9.0
2020-04-26;no;Montenegro;153.0
2020-04-26;no;Morocco;593.0
2020-04-26;no;Mozambique;12.0
2020-04-26;no;Namibia;8.0
2020-04-26;no;Nepal;16.0
2020-04-26;no;Netherlands;0.0
2020-04-26;no;New Zealand;1180.0
2020-04-26;no;Nicaragua;7.0
2020-04-26;no;Niger;350.0
2020-04-26;no;Nigeria;239.0
2020-04-26;no;North Macedonia;500.0
2020-04-26;no;Norway;32.0
2020-04-26;no;Oman;333.0
2020-04-26;no;Pakistan;3029.0
2020-04-26;no;Panama;338.0
2020-04-26;no;Papua New Guinea;0.0
2020-04-26;no;Paraguay;85.0
2020-04-26;no;Peru;8088.0
2020-04-26;no;Philippines;862.0
2020-04-26;no;Poland;2265.0
2020-04-26;no;Portugal;1329.0
2020-04-26;no;Qatar;1012.0
2020-04-26;no;Romania;3054.0
2020-04-26;no;Russia;6767.0
2020-04-26;no;Rwanda;92.0
2020-04-26;no;Saint Kitts and Nevis;2.0
2020-04-26;no;Saint Lucia;15.0
2020-04-26;no;Saint Vincent and the Grenadines;5.0
2020-04-26;no;San Marino;64.0
2020-04-26;no;Sao Tome and Principe;0.0
2020-04-26;no;Saudi Arabia;2357.0
2020-04-26;no;Senegal;283.0
2020-04-26;no;Serbia;1182.0
2020-04-26;no;Seychelles;6.0
2020-04-26;no;Sierra Leone;10.0
2020-04-26;no;Singapore;1060.0
2020-04-26;no;Slovakia;394.0
2020-04-26;no;Slovenia;221.0
2020-04-26;no;Somalia;10.0
2020-04-26;no;South Africa;1473.0
2020-04-26;no;South Sudan;0.0
2020-04-26;no;Spain;98372.0
2020-04-26;no;Sri Lanka;120.0
2020-04-26;no;Sudan;20.0
2020-04-26;no;Suriname;7.0
2020-04-26;no;Sweden;0.0
2020-04-26;no;Switzerland;21800.0
2020-04-26;no;Syria;14.0
2020-04-26;no;Taiwan*;281.0
2020-04-26;no;Tajikistan;0.0
2020-04-26;no;Tanzania;48.0
2020-04-26;no;Thailand;2594.0
2020-04-26;no;Timor-Leste;2.0
2020-04-26;no;Togo;62.0
2020-04-26;no;Trinidad and Tobago;54.0
2020-04-26;no;Tunisia;216.0
2020-04-26;no;Turkey;29140.0
2020-04-26;no;US;106988.0
2020-04-26;no;Uganda;46.0
